ClaimID,LossDate,ReportDate,State,City,Status,ClaimAmount,FraudScore,Adjuster,PolicyType
C10007747,12-May-25,14-May-25,FL,Miami,Pending,3384,0.409999996,AJ19,Auto
C10007829,22-Jun-25,25-Jun-25,FL,Miami,Pending,11685,0.589999974,AJ19,Auto
C10007878,17-Mar-25,19-Mar-25,FL,Miami,Pending,2077,0.319999993,AJ12,Auto
C10007880,19-Jan-25,22-Jan-25,FL,Miami,Pending,9932,0.889999986,AJ02,Auto
C10007900,11-May-25,11-May-25,FL,Miami,Pending,10809,0.419999987,AJ07,Auto
C10007903,12-Jan-25,13-Jan-25,FL,Miami,Pending,2002,0.469999999,AJ12,Auto
C10007952,19-Apr-25,19-Apr-25,FL,Miami,Pending,4630,0.699999988,AJ20,Auto
C10008000,25-Feb-25,25-Feb-25,FL,Miami,Pending,5842,0.850000024,AJ19,Auto
C10008096,20-Feb-25,20-Feb-25,FL,Miami,Pending,4551,0.209999993,AJ11,Auto
C10008110,3-Jan-25,3-Jan-25,FL,Miami,Pending,10232,0.560000002,AJ10,Auto
C10008115,19-Apr-25,22-Apr-25,FL,Miami,Pending,11539,0.980000019,AJ20,Auto
C10008124,5-Jun-25,5-Jun-25,FL,Miami,Pending,6415,0.349999994,AJ04,Auto
C10008130,30-May-25,31-May-25,FL,Miami,Pending,2860,0.639999986,AJ04,Auto
C10008133,30-Jan-25,31-Jan-25,FL,Miami,Pending,10061,0.439999998,AJ06,Auto
C10008145,14-Mar-25,15-Mar-25,FL,Miami,Pending,7710,0.109999999,AJ09,Auto
C10008266,16-Apr-25,19-Apr-25,FL,Miami,Pending,8865,0.280000001,AJ14,Auto
C10008276,5-May-25,8-May-25,FL,Miami,Pending,10104,0.200000003,AJ16,Auto
C10008376,6-Mar-25,6-Mar-25,FL,Miami,Pending,3542,0.140000001,AJ19,Auto
C10008398,29-Jan-25,1-Feb-25,FL,Miami,Pending,9564,0.189999998,AJ14,Auto
C10008402,5-Apr-25,6-Apr-25,FL,Miami,Pending,6611,0.829999983,AJ12,Auto
C10008409,21-Feb-25,23-Feb-25,FL,Miami,Pending,11984,0.75999999,AJ18,Auto
C10008460,2-Feb-25,5-Feb-25,FL,Miami,Pending,3552,0.469999999,AJ16,Auto
C10008474,23-Apr-25,26-Apr-25,FL,Miami,Pending,7521,0.589999974,AJ03,Auto
C10008497,3-Mar-25,3-Mar-25,FL,Miami,Pending,9005,0.529999971,AJ02,Auto
C10008533,26-Mar-25,27-Mar-25,FL,Miami,Pending,3017,0.230000004,AJ04,Auto
C10008549,14-May-25,16-May-25,FL,Miami,Pending,4261,0.629999995,AJ01,Auto
C10008577,19-Mar-25,19-Mar-25,FL,Miami,Pending,6642,0.670000017,AJ03,Auto
C10008604,21-Feb-25,22-Feb-25,FL,Miami,Pending,10603,0.449999988,AJ18,Auto
C10008782,22-Apr-25,23-Apr-25,FL,Miami,Pending,2730,0.74000001,AJ04,Auto
C10008797,11-Apr-25,13-Apr-25,FL,Miami,Pending,3232,0.280000001,AJ01,Auto
C10008799,11-Jun-25,13-Jun-25,FL,Miami,Pending,6902,0.460000008,AJ15,Auto
C10008841,6-Mar-25,8-Mar-25,FL,Miami,Pending,10083,0.959999979,AJ04,Auto
C10008873,31-May-25,3-Jun-25,FL,Miami,Pending,7671,0.519999981,AJ15,Auto
C10008890,8-Mar-25,8-Mar-25,FL,Miami,Pending,4633,0.050000001,AJ11,Auto
C10008912,18-Apr-25,21-Apr-25,FL,Miami,Pending,9486,0.300000012,AJ14,Auto
C10008965,19-Feb-25,19-Feb-25,FL,Miami,Pending,4350,0.939999998,AJ01,Auto
C10008985,12-Mar-25,12-Mar-25,FL,Miami,Pending,5681,0.449999988,AJ04,Auto
C10008999,9-Mar-25,10-Mar-25,FL,Miami,Pending,5483,0.879999995,AJ06,Auto
C10009007,29-Mar-25,30-Mar-25,FL,Miami,Pending,8852,0.129999995,AJ07,Auto
C10009032,22-Jan-25,23-Jan-25,FL,Miami,Pending,5500,0.920000017,AJ13,Auto
C10009036,26-May-25,28-May-25,FL,Miami,Pending,11882,0.340000004,AJ19,Auto
C10009159,17-Mar-25,18-Mar-25,FL,Miami,Pending,11042,0.090000004,AJ20,Auto
C10009200,13-Mar-25,13-Mar-25,FL,Miami,Pending,10709,0.600000024,AJ07,Auto
C10009217,17-Feb-25,19-Feb-25,FL,Miami,Pending,5305,0.159999996,AJ13,Auto
C10009227,3-May-25,3-May-25,FL,Miami,Pending,8894,0.910000026,AJ09,Auto
C10009283,2-Jan-25,3-Jan-25,FL,Miami,Pending,6038,0.949999988,AJ11,Auto
C10009341,26-May-25,29-May-25,FL,Miami,Pending,11475,0.589999974,AJ13,Auto
C10009346,19-Jan-25,19-Jan-25,FL,Miami,Pending,2567,0.870000005,AJ12,Auto
C10009355,29-Apr-25,1-May-25,FL,Miami,Pending,6431,0.569999993,AJ08,Auto
C10009369,8-Apr-25,11-Apr-25,FL,Miami,Pending,6318,0.039999999,AJ14,Auto
C10009388,6-Apr-25,7-Apr-25,FL,Miami,Pending,9901,0.579999983,AJ02,Auto
C10009412,21-Mar-25,21-Mar-25,FL,Miami,Pending,5551,0.829999983,AJ11,Auto
C10009437,31-Jan-25,1-Feb-25,FL,Miami,Pending,9180,0.090000004,AJ02,Auto
C10009459,24-Apr-25,26-Apr-25,FL,Miami,Pending,6830,0.699999988,AJ09,Auto
C10009466,14-Jun-25,15-Jun-25,FL,Miami,Pending,2961,0.370000005,AJ01,Auto
C10009477,29-May-25,29-May-25,FL,Miami,Pending,3876,0.129999995,AJ11,Auto
C10009478,9-Apr-25,12-Apr-25,FL,Miami,Pending,11484,0.219999999,AJ20,Auto
C10009481,15-Jun-25,15-Jun-25,FL,Miami,Pending,6544,0.439999998,AJ08,Auto
C10009541,28-May-25,31-May-25,FL,Miami,Pending,6171,1,AJ15,Auto
C10009544,24-Jun-25,27-Jun-25,FL,Miami,Pending,6681,0.419999987,AJ20,Auto
C10009556,22-Mar-25,23-Mar-25,FL,Miami,Pending,4201,0.230000004,AJ07,Auto
C10009564,21-Apr-25,21-Apr-25,FL,Miami,Pending,1665,0.649999976,AJ06,Auto
C10009593,10-Apr-25,10-Apr-25,FL,Miami,Pending,2003,0.409999996,AJ07,Auto
C10009595,11-Apr-25,12-Apr-25,FL,Miami,Pending,7050,0.819999993,AJ18,Auto
C10009596,13-Mar-25,13-Mar-25,FL,Miami,Pending,9748,0.330000013,AJ02,Auto
C10009598,11-Mar-25,12-Mar-25,FL,Miami,Pending,9308,0.460000008,AJ10,Auto
C10009605,12-Jan-25,14-Jan-25,FL,Miami,Pending,3157,0.379999995,AJ02,Auto
C10009610,6-Feb-25,7-Feb-25,FL,Miami,Pending,11097,0.889999986,AJ15,Auto
C10009613,7-Mar-25,10-Mar-25,FL,Miami,Pending,3551,0.629999995,AJ17,Auto
C10009650,4-Jun-25,7-Jun-25,FL,Miami,Pending,7057,0.439999998,AJ06,Auto
C10009663,8-Mar-25,9-Mar-25,FL,Miami,Pending,11829,0.379999995,AJ02,Auto
C10009732,16-Apr-25,19-Apr-25,FL,Miami,Pending,7334,0.239999995,AJ06,Auto
C10009754,10-Feb-25,13-Feb-25,FL,Miami,Pending,10452,0.970000029,AJ16,Auto
C10009767,3-Jan-25,5-Jan-25,FL,Miami,Pending,2203,0.25,AJ02,Auto
C10009789,18-May-25,19-May-25,FL,Miami,Pending,6789,0.75,AJ10,Auto
C10009824,29-Jun-25,2-Jul-25,FL,Miami,Pending,7174,0.680000007,AJ06,Auto
C10009839,15-May-25,15-May-25,FL,Miami,Pending,8816,0.769999981,AJ11,Auto
C10009859,10-May-25,12-May-25,FL,Miami,Pending,8076,0.209999993,AJ19,Auto
C10009872,19-Feb-25,21-Feb-25,FL,Miami,Pending,10846,0.49000001,AJ13,Auto
C10009900,14-Apr-25,16-Apr-25,FL,Miami,Pending,2323,0.519999981,AJ17,Auto
C10009907,1-Jun-25,4-Jun-25,FL,Miami,Pending,3595,0.529999971,AJ08,Auto
C10009939,23-Mar-25,25-Mar-25,FL,Miami,Pending,9225,0.720000029,AJ19,Auto
C10009969,8-Jun-25,9-Jun-25,FL,Miami,Pending,7277,0.879999995,AJ03,Auto
C10009988,8-Jan-25,8-Jan-25,FL,Miami,Pending,8366,0.419999987,AJ03,Auto
C10010013,8-Feb-25,11-Feb-25,FL,Miami,Pending,6633,0.100000001,AJ12,Auto
C10010023,26-Jan-25,26-Jan-25,FL,Miami,Pending,7271,0.209999993,AJ07,Auto
C10010026,6-Apr-25,9-Apr-25,FL,Miami,Pending,6722,0.870000005,AJ08,Auto
C10010100,3-Feb-25,6-Feb-25,FL,Miami,Pending,9623,0.589999974,AJ12,Auto
C10010133,22-May-25,22-May-25,FL,Miami,Pending,11626,0.270000011,AJ18,Auto
C10010138,6-Mar-25,6-Mar-25,FL,Miami,Pending,3292,0.730000019,AJ17,Auto
C10010146,4-May-25,5-May-25,FL,Miami,Pending,9762,0.899999976,AJ17,Auto
C10010189,20-Apr-25,22-Apr-25,FL,Miami,Pending,4198,0.870000005,AJ05,Auto
C10010225,9-May-25,11-May-25,FL,Miami,Pending,10012,0.819999993,AJ13,Auto
C10010328,12-Jan-25,12-Jan-25,FL,Miami,Pending,7307,0.02,AJ09,Auto
C10010352,19-Mar-25,19-Mar-25,FL,Miami,Pending,6799,0.300000012,AJ12,Auto
C10010358,22-Apr-25,22-Apr-25,FL,Miami,Pending,2651,0.289999992,AJ02,Auto
C10010362,24-Jun-25,27-Jun-25,FL,Miami,Pending,7459,0.689999998,AJ05,Auto
C10010379,16-Jan-25,17-Jan-25,FL,Miami,Pending,5128,0.939999998,AJ02,Auto
C10010383,17-Jun-25,18-Jun-25,FL,Miami,Pending,2556,0.360000014,AJ15,Auto
C10010389,30-Jan-25,30-Jan-25,FL,Miami,Pending,11202,0.879999995,AJ10,Auto
C10010468,1-Apr-25,2-Apr-25,FL,Miami,Pending,3091,0.639999986,AJ16,Auto
C10010510,8-Apr-25,8-Apr-25,FL,Miami,Pending,6411,0.889999986,AJ19,Auto
C10010620,21-Mar-25,22-Mar-25,FL,Miami,Pending,11225,0.610000014,AJ19,Auto
C10010642,5-Apr-25,7-Apr-25,FL,Miami,Pending,10022,0.649999976,AJ08,Auto
C10010652,12-Feb-25,15-Feb-25,FL,Miami,Pending,6749,0.899999976,AJ03,Auto
C10010698,10-Mar-25,10-Mar-25,FL,Miami,Pending,9297,0.519999981,AJ04,Auto
C10010757,25-Jan-25,27-Jan-25,FL,Miami,Pending,8397,0.74000001,AJ10,Auto
C10010758,19-Mar-25,21-Mar-25,FL,Miami,Pending,5580,0.230000004,AJ02,Auto
C10010761,3-Feb-25,3-Feb-25,FL,Miami,Pending,10302,0.819999993,AJ11,Auto
C10010825,4-Mar-25,6-Mar-25,FL,Miami,Pending,11150,0.529999971,AJ15,Auto
C10010843,4-Feb-25,7-Feb-25,FL,Miami,Pending,3937,0.219999999,AJ09,Auto
C10010862,23-Apr-25,26-Apr-25,FL,Miami,Pending,2937,0.039999999,AJ06,Auto
C10010889,2-Mar-25,2-Mar-25,FL,Miami,Pending,3136,0.870000005,AJ07,Auto
C10010898,7-Feb-25,7-Feb-25,FL,Miami,Pending,10003,0.540000021,AJ13,Auto
C10010928,22-Jun-25,22-Jun-25,FL,Miami,Pending,9042,0.899999976,AJ07,Auto
C10010929,13-May-25,16-May-25,FL,Miami,Pending,8991,0.74000001,AJ18,Auto
C10010951,14-Mar-25,16-Mar-25,FL,Miami,Pending,10946,0.74000001,AJ20,Auto
C10010967,28-Feb-25,28-Feb-25,FL,Miami,Pending,7649,0.519999981,AJ02,Auto
C10011014,7-Mar-25,7-Mar-25,FL,Miami,Pending,6499,0.949999988,AJ14,Auto
C10011064,19-Mar-25,22-Mar-25,FL,Miami,Pending,3809,0.460000008,AJ19,Auto
C10011095,5-Jan-25,8-Jan-25,FL,Miami,Pending,5581,0.289999992,AJ12,Auto
C10011119,4-Apr-25,7-Apr-25,FL,Miami,Pending,9825,0.330000013,AJ12,Auto
C10011205,27-Apr-25,30-Apr-25,FL,Miami,Pending,2473,0.720000029,AJ10,Auto
C10011244,1-Feb-25,1-Feb-25,FL,Miami,Pending,1769,0.150000006,AJ15,Auto
C10011250,14-Jun-25,16-Jun-25,FL,Miami,Pending,8156,0.439999998,AJ01,Auto
C10011254,13-Jan-25,14-Jan-25,FL,Miami,Pending,4979,0.959999979,AJ10,Auto
C10011266,12-May-25,14-May-25,FL,Miami,Pending,9938,0.949999988,AJ02,Auto
C10011276,11-Feb-25,14-Feb-25,FL,Miami,Pending,3069,0.540000021,AJ02,Auto
C10011280,26-Mar-25,27-Mar-25,FL,Miami,Pending,3122,0.550000012,AJ12,Auto
C10011347,3-Feb-25,4-Feb-25,FL,Miami,Pending,4842,0.519999981,AJ04,Auto
C10011361,12-Jun-25,12-Jun-25,FL,Miami,Pending,6128,0.730000019,AJ15,Auto
C10011386,28-May-25,28-May-25,FL,Miami,Pending,9962,0.180000007,AJ17,Auto
C10011388,5-Mar-25,7-Mar-25,FL,Miami,Pending,9764,0.939999998,AJ17,Auto
C10011431,18-Jun-25,20-Jun-25,FL,Miami,Pending,11816,0.039999999,AJ13,Auto
C10011464,20-Mar-25,23-Mar-25,FL,Miami,Pending,4173,0.330000013,AJ05,Auto
C10011515,21-May-25,24-May-25,FL,Miami,Pending,5106,0.540000021,AJ06,Auto
C10011547,26-Mar-25,26-Mar-25,FL,Miami,Pending,8805,1,AJ05,Auto
C10011581,5-Apr-25,7-Apr-25,FL,Miami,Pending,4660,0.280000001,AJ11,Auto
C10011582,13-Jun-25,14-Jun-25,FL,Miami,Pending,4355,0.370000005,AJ03,Auto
C10011623,20-Apr-25,23-Apr-25,FL,Miami,Pending,1626,0.600000024,AJ12,Auto
C10011636,6-Apr-25,9-Apr-25,FL,Miami,Pending,9064,0.319999993,AJ20,Auto
C10011646,12-Feb-25,14-Feb-25,FL,Miami,Pending,11833,0.930000007,AJ09,Auto
C10011659,4-Jun-25,4-Jun-25,FL,Miami,Pending,6624,0.479999989,AJ08,Auto
C10011666,13-Feb-25,16-Feb-25,FL,Miami,Pending,3790,0.310000002,AJ12,Auto
C10011694,7-Mar-25,8-Mar-25,FL,Miami,Pending,2654,0.689999998,AJ13,Auto
C10011722,27-Apr-25,27-Apr-25,FL,Miami,Pending,3086,0.180000007,AJ20,Auto
C10011723,19-Apr-25,21-Apr-25,FL,Miami,Pending,10513,0.100000001,AJ02,Auto
C10011743,23-Apr-25,23-Apr-25,FL,Miami,Pending,4884,0.829999983,AJ06,Auto
C10011784,22-Jan-25,23-Jan-25,FL,Miami,Pending,4340,0.939999998,AJ03,Auto
C10011792,14-May-25,16-May-25,FL,Miami,Pending,4730,1,AJ16,Auto
C10011794,22-Apr-25,24-Apr-25,FL,Miami,Pending,5963,0.109999999,AJ13,Auto
C10011804,11-May-25,13-May-25,FL,Miami,Pending,11005,0.319999993,AJ20,Auto
C10011833,8-Feb-25,9-Feb-25,FL,Miami,Pending,4581,0.400000006,AJ01,Auto
C10011834,30-Jun-25,30-Jun-25,FL,Miami,Pending,10680,0.419999987,AJ05,Auto
C10011849,10-Apr-25,13-Apr-25,FL,Miami,Pending,6391,0.419999987,AJ10,Auto
C10011900,12-Jun-25,13-Jun-25,FL,Miami,Pending,10974,0.25,AJ07,Auto
C10011920,25-Jun-25,27-Jun-25,FL,Miami,Pending,8720,0.930000007,AJ07,Auto
C10011931,24-May-25,25-May-25,FL,Miami,Pending,10217,0.670000017,AJ10,Auto
C10011941,8-Jun-25,8-Jun-25,FL,Miami,Pending,11132,0.439999998,AJ19,Auto
C10011944,19-Jun-25,21-Jun-25,FL,Miami,Pending,1542,0.270000011,AJ02,Auto
C10011988,18-Jan-25,18-Jan-25,FL,Miami,Pending,2178,0.379999995,AJ04,Auto
C10012035,22-Jan-25,22-Jan-25,FL,Miami,Pending,1893,0.219999999,AJ01,Auto
C10012061,10-May-25,11-May-25,FL,Miami,Pending,9662,0.720000029,AJ15,Auto
C10012116,6-Apr-25,8-Apr-25,FL,Miami,Pending,3277,0.829999983,AJ11,Auto
C10012139,14-May-25,15-May-25,FL,Miami,Pending,11350,0.959999979,AJ12,Auto
C10012161,18-Jun-25,20-Jun-25,FL,Miami,Pending,8671,0.600000024,AJ20,Auto
C10012201,17-Feb-25,17-Feb-25,FL,Miami,Pending,3508,0.330000013,AJ03,Auto
C10012207,13-Jun-25,14-Jun-25,FL,Miami,Pending,3728,0.930000007,AJ12,Auto
C10012219,23-May-25,23-May-25,FL,Miami,Pending,2999,0.709999979,AJ15,Auto
C10012242,30-Apr-25,1-May-25,FL,Miami,Pending,1745,0.920000017,AJ13,Auto
C10012266,16-Feb-25,17-Feb-25,FL,Miami,Pending,9434,0.270000011,AJ06,Auto
C10012354,11-May-25,14-May-25,FL,Miami,Pending,6939,0.720000029,AJ08,Auto
C10012378,16-May-25,17-May-25,FL,Miami,Pending,10990,0.430000007,AJ05,Auto
C10012505,17-Jun-25,17-Jun-25,FL,Miami,Pending,2271,0.959999979,AJ17,Auto
C10012506,17-Jan-25,19-Jan-25,FL,Miami,Pending,9396,0.730000019,AJ03,Auto
C10012524,26-Mar-25,26-Mar-25,FL,Miami,Pending,6955,0.230000004,AJ11,Auto
C10012575,24-Apr-25,25-Apr-25,FL,Miami,Pending,5955,0.720000029,AJ03,Auto
C10012576,9-Feb-25,9-Feb-25,FL,Miami,Pending,3913,0.449999988,AJ03,Auto
C10012593,17-May-25,19-May-25,FL,Miami,Pending,6905,0.629999995,AJ17,Auto
C10012640,31-Jan-25,31-Jan-25,FL,Miami,Pending,9040,0.189999998,AJ17,Auto
C10012643,5-Feb-25,7-Feb-25,FL,Miami,Pending,6196,0.99000001,AJ11,Auto
C10012647,20-Mar-25,20-Mar-25,FL,Miami,Pending,6317,0.930000007,AJ02,Auto
C10012680,5-Jun-25,8-Jun-25,FL,Miami,Pending,9213,0.289999992,AJ12,Auto
C10012691,17-Mar-25,18-Mar-25,FL,Miami,Pending,3496,0.319999993,AJ07,Auto
C10012721,16-Mar-25,19-Mar-25,FL,Miami,Pending,3146,0.939999998,AJ02,Auto
C10012795,20-May-25,20-May-25,FL,Miami,Pending,7131,0.270000011,AJ08,Auto
C10012809,24-Apr-25,27-Apr-25,FL,Miami,Pending,2102,0.219999999,AJ18,Auto
C10012812,28-May-25,31-May-25,FL,Miami,Pending,10042,0.620000005,AJ12,Auto
C10012820,12-Jan-25,14-Jan-25,FL,Miami,Pending,10158,0.519999981,AJ01,Auto
C10012839,20-Jan-25,22-Jan-25,FL,Miami,Pending,3626,0.370000005,AJ10,Auto
C10012856,25-May-25,28-May-25,FL,Miami,Pending,3380,0.600000024,AJ01,Auto
C10012922,28-Feb-25,28-Feb-25,FL,Miami,Pending,9017,0.379999995,AJ19,Auto
C10013012,5-Jun-25,7-Jun-25,FL,Miami,Pending,11634,0.529999971,AJ04,Auto
C10013044,9-Apr-25,11-Apr-25,FL,Miami,Pending,7746,0.75,AJ16,Auto
C10013050,21-Mar-25,21-Mar-25,FL,Miami,Pending,11005,0.939999998,AJ19,Auto
C10013103,9-May-25,10-May-25,FL,Miami,Pending,2602,0.689999998,AJ04,Auto
C10013107,5-Apr-25,8-Apr-25,FL,Miami,Pending,3736,0.769999981,AJ09,Auto
C10013150,13-May-25,13-May-25,FL,Miami,Pending,11168,0.579999983,AJ12,Auto
C10013177,15-May-25,15-May-25,FL,Miami,Pending,4498,0.75999999,AJ13,Auto
C10013206,19-Jun-25,21-Jun-25,FL,Miami,Pending,7731,0.839999974,AJ08,Auto
C10013235,28-Feb-25,2-Mar-25,FL,Miami,Pending,4929,0.349999994,AJ10,Auto
C10013245,4-Jan-25,7-Jan-25,FL,Miami,Pending,7771,0.860000014,AJ13,Auto
C10013252,1-Jun-25,2-Jun-25,FL,Miami,Pending,5615,0.879999995,AJ02,Auto
C10013282,16-Mar-25,19-Mar-25,FL,Miami,Pending,4759,0.430000007,AJ15,Auto
C10013290,17-Mar-25,17-Mar-25,FL,Miami,Pending,5808,0.670000017,AJ09,Auto
C10013292,29-Apr-25,2-May-25,FL,Miami,Pending,6070,0.029999999,AJ15,Auto
C10013302,10-May-25,10-May-25,FL,Miami,Pending,3865,0.159999996,AJ16,Auto
C10013313,24-Mar-25,24-Mar-25,FL,Miami,Pending,11406,0.109999999,AJ09,Auto
C10013342,18-Mar-25,21-Mar-25,FL,Miami,Pending,6828,0.839999974,AJ01,Auto
C10013348,2-May-25,4-May-25,FL,Miami,Pending,10339,0.970000029,AJ03,Auto
C10013379,25-Mar-25,28-Mar-25,FL,Miami,Pending,7774,0.949999988,AJ11,Auto
C10013397,23-Jan-25,25-Jan-25,FL,Miami,Pending,3863,0.140000001,AJ02,Auto
C10013400,9-Feb-25,11-Feb-25,FL,Miami,Pending,3195,0.270000011,AJ19,Auto
C10013412,28-Mar-25,30-Mar-25,FL,Miami,Pending,6231,0.610000014,AJ12,Auto
C10013444,3-Feb-25,3-Feb-25,FL,Miami,Pending,11446,0.550000012,AJ20,Auto
C10013514,19-Mar-25,20-Mar-25,FL,Miami,Pending,8481,0.49000001,AJ14,Auto
C10013570,11-Mar-25,12-Mar-25,FL,Miami,Pending,11188,0.730000019,AJ11,Auto
C10013591,1-Apr-25,4-Apr-25,FL,Miami,Pending,11263,0.639999986,AJ06,Auto
C10013601,10-Feb-25,12-Feb-25,FL,Miami,Pending,5437,0.699999988,AJ06,Auto
C10013637,21-Apr-25,24-Apr-25,FL,Miami,Pending,4621,0.829999983,AJ11,Auto
C10013647,29-Mar-25,29-Mar-25,FL,Miami,Pending,7432,0.400000006,AJ19,Auto
C10013700,3-Mar-25,4-Mar-25,FL,Miami,Pending,8495,0.079999998,AJ05,Auto
C10013721,5-Feb-25,6-Feb-25,FL,Miami,Pending,5402,0.620000005,AJ05,Auto
C10013739,9-Apr-25,10-Apr-25,FL,Miami,Pending,7609,0.02,AJ06,Auto
C10013785,5-May-25,6-May-25,FL,Miami,Pending,8858,0.970000029,AJ11,Auto
C10013800,20-Jan-25,22-Jan-25,FL,Miami,Pending,2219,0.50999999,AJ15,Auto
C10013853,7-May-25,8-May-25,FL,Miami,Pending,7633,0.629999995,AJ02,Auto
C10013867,29-Mar-25,30-Mar-25,FL,Miami,Pending,2680,0.239999995,AJ13,Auto
C10013923,6-May-25,8-May-25,FL,Miami,Pending,3244,0.720000029,AJ04,Auto
C10013938,14-Mar-25,15-Mar-25,FL,Miami,Pending,9823,0.610000014,AJ19,Auto
C10013979,25-Feb-25,27-Feb-25,FL,Miami,Pending,9565,0.209999993,AJ01,Auto
C10014013,8-May-25,10-May-25,FL,Miami,Pending,6812,0.319999993,AJ06,Auto
C10014044,29-Jun-25,1-Jul-25,FL,Miami,Pending,10801,0.930000007,AJ04,Auto
C10014064,3-Mar-25,6-Mar-25,FL,Miami,Pending,3018,0.300000012,AJ08,Auto
C10014066,12-Jun-25,12-Jun-25,FL,Miami,Pending,7580,0.680000007,AJ13,Auto
C10014077,13-Jan-25,14-Jan-25,FL,Miami,Pending,7055,0.720000029,AJ16,Auto
C10014087,21-Jun-25,21-Jun-25,FL,Miami,Pending,6545,0.170000002,AJ19,Auto
C10014100,18-Jan-25,18-Jan-25,FL,Miami,Pending,7990,0.920000017,AJ03,Auto
C10014114,25-Jun-25,26-Jun-25,FL,Miami,Pending,1916,0.07,AJ16,Auto
C10014126,27-Jan-25,30-Jan-25,FL,Miami,Pending,11350,0.469999999,AJ04,Auto
C10014172,3-Mar-25,5-Mar-25,FL,Miami,Pending,5295,0.400000006,AJ05,Auto
C10014229,17-Jun-25,18-Jun-25,FL,Miami,Pending,5421,0.270000011,AJ20,Auto
C10014237,29-Jan-25,1-Feb-25,FL,Miami,Pending,7170,0.99000001,AJ04,Auto
C10014238,2-Feb-25,3-Feb-25,FL,Miami,Pending,5205,0.610000014,AJ11,Auto
C10014251,13-Jun-25,16-Jun-25,FL,Miami,Pending,5179,0.050000001,AJ01,Auto
C10014333,25-Mar-25,27-Mar-25,FL,Miami,Pending,4157,0,AJ06,Auto
C10014370,13-Jun-25,16-Jun-25,FL,Miami,Pending,4215,0.07,AJ06,Auto
C10014382,6-Mar-25,8-Mar-25,FL,Miami,Pending,10765,0.460000008,AJ18,Auto
C10014392,5-Mar-25,6-Mar-25,FL,Miami,Pending,9911,0.579999983,AJ14,Auto
C10014399,5-Feb-25,5-Feb-25,FL,Miami,Pending,7206,0.319999993,AJ13,Auto
C10014446,20-Feb-25,23-Feb-25,FL,Miami,Pending,2587,0.610000014,AJ17,Auto
C10014460,16-Mar-25,16-Mar-25,FL,Miami,Pending,9053,0.039999999,AJ12,Auto
C10014463,16-Apr-25,16-Apr-25,FL,Miami,Pending,11922,0.370000005,AJ07,Auto
C10014471,3-Feb-25,6-Feb-25,FL,Miami,Pending,1646,0.079999998,AJ08,Auto
C10014477,10-Mar-25,13-Mar-25,FL,Miami,Pending,6648,0.74000001,AJ16,Auto
C10014479,6-May-25,8-May-25,FL,Miami,Pending,2264,0.680000007,AJ15,Auto
C10014487,28-Apr-25,30-Apr-25,FL,Miami,Pending,2063,0.25,AJ19,Auto
C10014549,11-May-25,11-May-25,FL,Miami,Pending,10447,0.860000014,AJ09,Auto
C10014554,1-May-25,4-May-25,FL,Miami,Pending,3265,0.189999998,AJ13,Auto
C10014563,17-Jan-25,20-Jan-25,FL,Miami,Pending,8875,0.389999986,AJ13,Auto
C10014595,15-Apr-25,18-Apr-25,FL,Miami,Pending,4478,0.600000024,AJ16,Auto
C10014598,10-Apr-25,10-Apr-25,FL,Miami,Pending,4267,0.889999986,AJ13,Auto
C10014600,24-Feb-25,24-Feb-25,FL,Miami,Pending,8225,0.170000002,AJ02,Auto
C10014604,27-Jun-25,27-Jun-25,FL,Miami,Pending,7665,0.340000004,AJ13,Auto
C10014612,19-Mar-25,19-Mar-25,FL,Miami,Pending,11940,1,AJ10,Auto
C10014615,19-Apr-25,21-Apr-25,FL,Miami,Pending,10195,0.02,AJ05,Auto
C10014617,3-Jun-25,6-Jun-25,FL,Miami,Pending,7659,0.560000002,AJ07,Auto
C10014649,18-Jan-25,18-Jan-25,FL,Miami,Pending,11887,0.959999979,AJ15,Auto
C10014688,8-Feb-25,9-Feb-25,FL,Miami,Pending,7245,0.319999993,AJ01,Auto
C10014692,5-Jan-25,5-Jan-25,FL,Miami,Pending,5252,0.610000014,AJ14,Auto
C10014699,22-May-25,25-May-25,FL,Miami,Pending,5492,0.720000029,AJ14,Auto
C10014718,4-Feb-25,4-Feb-25,FL,Miami,Pending,8068,0.209999993,AJ04,Auto
C10014720,8-Jun-25,11-Jun-25,FL,Miami,Pending,3022,0.129999995,AJ09,Auto
C10014727,12-Jun-25,12-Jun-25,FL,Miami,Pending,11692,0.540000021,AJ06,Auto
C10014734,18-Jun-25,21-Jun-25,FL,Miami,Pending,10422,0.50999999,AJ03,Auto
C10014748,27-Feb-25,28-Feb-25,FL,Miami,Pending,10611,0.850000024,AJ02,Auto
C10014768,3-Jun-25,6-Jun-25,FL,Miami,Pending,8757,0.959999979,AJ02,Auto
C10014786,13-Apr-25,13-Apr-25,FL,Miami,Pending,5349,0.310000002,AJ14,Auto
C10014802,30-Jan-25,30-Jan-25,FL,Miami,Pending,11559,0.07,AJ16,Auto
C10014822,1-Mar-25,1-Mar-25,FL,Miami,Pending,2522,0.449999988,AJ07,Auto
C10014847,23-Mar-25,26-Mar-25,FL,Miami,Pending,4049,0.01,AJ11,Auto
C10014884,24-Jun-25,26-Jun-25,FL,Miami,Pending,5111,0.449999988,AJ10,Auto
C10014897,11-Jun-25,14-Jun-25,FL,Miami,Pending,4543,0.209999993,AJ16,Auto
